method_id,root_id,condition_id,planned_layout_count,observed_layout_count,missing_layout_ids,complete_layout_block,included_in_primary_summary,frozen_loss,adaptive_loss,adaptation_benefit
ppo,t527-final-r06,observation-corruption-0.05,2,2,[],True,True,1.1499999999999715,5.349999999999966,-4.199999999999995
ppo,t527-final-r07,action-failure-0.15,2,2,[],True,True,3.9249999999999674,3.9249999999999674,0.0
ppo,t527-final-r07,action-remap-cycle-clockwise,2,2,[],True,True,60.14999999999999,59.849999999999994,0.29999999999999716
ppo,t527-final-r07,action-remap-swap-right-down,2,2,[],True,True,57.974999999999994,57.974999999999994,0.0
ppo,t527-final-r07,observation-corruption-0.05,2,2,[],True,True,1.8499999999999899,2.3999999999999897,-0.5499999999999998
ppo,t527-final-r08,action-failure-0.15,2,2,[],True,True,0.0,0.0,0.0
ppo,t527-final-r08,action-remap-cycle-clockwise,2,2,[],True,True,32.84999999999994,32.324999999999946,0.524999999999995
ppo,t527-final-r08,action-remap-swap-right-down,2,2,[],True,True,12.450000000000053,11.250000000000064,1.1999999999999886
ppo,t527-final-r08,observation-corruption-0.05,2,2,[],True,True,0.5250000000000057,0.4500000000000064,0.07499999999999929
ppo,t527-final-r09,action-failure-0.15,2,2,[],True,True,-9.575000000000047,-0.17499999999998828,-9.400000000000059
ppo,t527-final-r09,action-remap-cycle-clockwise,2,2,[],True,True,29.174999999999986,33.85000000000004,-4.675000000000054
ppo,t527-final-r09,action-remap-swap-right-down,2,2,[],True,True,17.924999999999997,22.975000000000044,-5.050000000000047
ppo,t527-final-r09,observation-corruption-0.05,2,2,[],True,True,1.0749999999999886,2.3000000000000487,-1.22500000000006
ppo,t527-final-r10,action-failure-0.15,2,2,[],True,True,2.7499999999999756,2.7499999999999756,0.0
ppo,t527-final-r10,action-remap-cycle-clockwise,2,2,[],True,True,56.32500000000001,56.17500000000001,0.14999999999999858
ppo,t527-final-r10,action-remap-swap-right-down,2,2,[],True,True,45.67500000000008,46.87500000000007,-1.1999999999999886
ppo,t527-final-r10,observation-corruption-0.05,2,2,[],True,True,3.299999999999968,3.374999999999968,-0.07500000000000018
ppo,t527-final-r11,action-failure-0.15,2,2,[],True,True,1.0999999999999872,1.0999999999999872,0.0
ppo,t527-final-r11,action-remap-cycle-clockwise,2,2,[],True,True,48.14999999999996,48.22499999999996,-0.07499999999999929
ppo,t527-final-r11,action-remap-swap-right-down,2,2,[],True,True,41.85000000000001,41.100000000000016,0.7499999999999929
ppo,t527-final-r11,observation-corruption-0.05,2,2,[],True,True,0.22500000000000298,0.22500000000000298,0.0
ppo,t527-final-r12,action-failure-0.15,2,2,[],True,True,3.299999999999965,3.299999999999965,0.0
ppo,t527-final-r12,action-remap-cycle-clockwise,2,2,[],True,True,57.60000000000001,57.900000000000006,-0.29999999999999716
ppo,t527-final-r12,action-remap-swap-right-down,2,2,[],True,True,58.5,58.5,0.0
ppo,t527-final-r12,observation-corruption-0.05,2,2,[],True,True,0.7,0.7,0.0
q_learning,t527-final-r01,action-failure-0.15,2,2,[],True,True,4.07499999999998,3.5249999999999804,0.5499999999999998
q_learning,t527-final-r01,action-remap-cycle-clockwise,2,2,[],True,True,43.02500000000007,18.725000000000172,24.299999999999894
q_learning,t527-final-r01,action-remap-swap-right-down,2,2,[],True,True,43.40000000000012,21.225000000000144,22.174999999999976
q_learning,t527-final-r01,observation-corruption-0.05,2,2,[],True,True,1.1749999999999945,7.649999999999983,-6.474999999999987
q_learning,t527-final-r02,action-failure-0.15,2,2,[],True,True,3.3749999999999702,3.54999999999997,-0.17499999999999982
q_learning,t527-final-r02,action-remap-cycle-clockwise,2,2,[],True,True,53.45000000000003,18.90000000000017,34.54999999999987
q_learning,t527-final-r02,action-remap-swap-right-down,2,2,[],True,True,43.25000000000007,21.37500000000017,21.874999999999897
q_learning,t527-final-r02,observation-corruption-0.05,2,2,[],True,True,2.2499999999999827,4.574999999999975,-2.3249999999999926
q_learning,t527-final-r03,action-failure-0.15,2,2,[],True,True,3.1249999999999503,3.8249999999999496,-0.6999999999999993
q_learning,t527-final-r03,action-remap-cycle-clockwise,2,2,[],True,True,45.42500000000008,18.925000000000146,26.499999999999932
q_learning,t527-final-r03,action-remap-swap-right-down,2,2,[],True,True,44.75000000000006,18.125000000000135,26.624999999999922
q_learning,t527-final-r03,observation-corruption-0.05,2,2,[],True,True,1.6249999999999707,4.449999999999949,-2.824999999999978
q_learning,t527-final-r04,action-failure-0.15,2,2,[],True,True,2.349999999999982,2.424999999999982,-0.07500000000000018
q_learning,t527-final-r04,action-remap-cycle-clockwise,2,2,[],True,True,47.5250000000001,10.600000000000069,36.925000000000026
q_learning,t527-final-r04,action-remap-swap-right-down,2,2,[],True,True,40.625000000000114,17.42500000000018,23.199999999999932
q_learning,t527-final-r04,observation-corruption-0.05,2,2,[],True,True,1.7999999999999896,2.2749999999999924,-0.47500000000000275
q_learning,t527-final-r05,action-failure-0.15,2,2,[],True,True,2.9249999999999794,3.299999999999976,-0.37499999999999645
q_learning,t527-final-r05,action-remap-cycle-clockwise,2,2,[],True,True,52.550000000000054,17.700000000000152,34.84999999999991
q_learning,t527-final-r05,action-remap-swap-right-down,2,2,[],True,True,43.775000000000055,23.000000000000135,20.77499999999992
q_learning,t527-final-r05,observation-corruption-0.05,2,2,[],True,True,0.8749999999999929,2.4999999999999787,-1.6249999999999858
q_learning,t527-final-r06,action-failure-0.15,2,2,[],True,True,2.699999999999974,3.399999999999974,-0.7000000000000002
q_learning,t527-final-r06,action-remap-cycle-clockwise,2,2,[],True,True,40.075000000000074,14.775000000000095,25.299999999999976
q_learning,t527-final-r06,action-remap-swap-right-down,2,2,[],True,True,50.350000000000065,21.650000000000162,28.6999999999999
q_learning,t527-final-r06,observation-corruption-0.05,2,2,[],True,True,1.024999999999987,4.874999999999973,-3.8499999999999868
q_learning,t527-final-r07,action-failure-0.15,2,2,[],True,True,3.2249999999999757,4.07499999999997,-0.8499999999999943
q_learning,t527-final-r07,action-remap-cycle-clockwise,2,2,[],True,True,53.150000000000055,12.025000000000048,41.12500000000001
q_learning,t527-final-r07,action-remap-swap-right-down,2,2,[],True,True,28.775000000000215,22.25000000000015,6.525000000000066
q_learning,t527-final-r07,observation-corruption-0.05,2,2,[],True,True,1.0999999999999877,5.549999999999974,-4.449999999999987
q_learning,t527-final-r08,action-failure-0.15,2,2,[],True,True,3.9249999999999647,3.699999999999964,0.22500000000000053
q_learning,t527-final-r08,action-remap-cycle-clockwise,2,2,[],True,True,54.275000000000034,21.125000000000163,33.14999999999987
q_learning,t527-final-r08,action-remap-swap-right-down,2,2,[],True,True,39.950000000000124,20.050000000000143,19.899999999999977
q_learning,t527-final-r08,observation-corruption-0.05,2,2,[],True,True,1.5499999999999763,5.84999999999995,-4.299999999999974
q_learning,t527-final-r09,action-failure-0.15,2,2,[],True,True,3.1499999999999657,3.5249999999999666,-0.3750000000000009
q_learning,t527-final-r09,action-remap-cycle-clockwise,2,2,[],True,True,51.52500000000005,19.42500000000017,32.09999999999988
q_learning,t527-final-r09,action-remap-swap-right-down,2,2,[],True,True,45.975000000000065,18.87500000000014,27.099999999999923
q_learning,t527-final-r09,observation-corruption-0.05,2,2,[],True,True,0.8499999999999917,3.049999999999992,-2.2
q_learning,t527-final-r10,action-failure-0.15,2,2,[],True,True,2.9249999999999847,2.774999999999987,0.1499999999999977
q_learning,t527-final-r10,action-remap-cycle-clockwise,2,2,[],True,True,52.850000000000065,21.350000000000183,31.499999999999886
q_learning,t527-final-r10,action-remap-swap-right-down,2,2,[],True,True,44.5250000000001,19.600000000000172,24.924999999999926
q_learning,t527-final-r10,observation-corruption-0.05,2,2,[],True,True,1.6999999999999913,2.5499999999999874,-0.8499999999999961
q_learning,t527-final-r11,action-failure-0.15,2,2,[],True,True,3.54999999999996,3.54999999999996,0.0
q_learning,t527-final-r11,action-remap-cycle-clockwise,2,2,[],True,True,42.775000000000034,14.100000000000023,28.67500000000001
q_learning,t527-final-r11,action-remap-swap-right-down,2,2,[],True,True,50.95000000000006,15.575000000000125,35.37499999999993
q_learning,t527-final-r11,observation-corruption-0.05,2,2,[],True,True,0.9249999999999903,0.9999999999999869,-0.07499999999999662
q_learning,t527-final-r12,action-failure-0.15,2,2,[],True,True,2.499999999999966,2.2749999999999653,0.22500000000000053
q_learning,t527-final-r12,action-remap-cycle-clockwise,2,2,[],True,True,50.55000000000005,12.300000000000047,38.25
q_learning,t527-final-r12,action-remap-swap-right-down,2,2,[],True,True,36.3000000000001,21.50000000000013,14.799999999999969
q_learning,t527-final-r12,observation-corruption-0.05,2,2,[],True,True,-0.025000000000004352,2.8999999999999795,-2.924999999999984
sarsa,t527-final-r01,action-failure-0.15,2,2,[],True,True,2.524999999999973,2.4499999999999735,0.07499999999999929
sarsa,t527-final-r01,action-remap-cycle-clockwise,2,2,[],True,True,53.00000000000006,21.800000000000185,31.199999999999868
